0,tcp,other,OTH,66,0,1,7,0.0,0.0,1.0,0.0,0.86,1,7,1.0,0.0,0.12,0.86,0.0,0.0,normal
0,tcp,other,OTH,66,0,573,956,0.0,0.0,1.0,0.0,0.4,65,100,1.0,0.0,0.01,0.35,0.0,0.0,normal
0,tcp,http,OTH,410,0,14,21,0.0,0.0,1.0,0.0,0.33,14,21,1.0,0.0,0.09,0.33,0.0,0.0,normal
0,tcp,private,OTH,233,0,2,2,0.0,0.0,1.0,0.0,0.0,2,2,1.0,0.0,0.67,0.0,0.0,0.0,normal
0,tcp,other,OTH,66,0,327,834,0.0,0.0,1.0,0.0,0.61,46,100,1.0,0.0,0.46,0.54,0.0,0.0,normal
0,tcp,other,OTH,66,0,335,926,0.0,0.0,1.0,0.0,0.64,38,100,1.0,0.0,0.38,0.62,0.0,0.0,normal
0,tcp,other,OTH,66,0,1,16,0.0,0.0,1.0,0.0,0.94,1,16,1.0,0.0,0.35,0.94,0.0,0.0,normal
0,tcp,http,OTH,410,0,2,3,0.0,0.0,1.0,0.0,0.33,2,3,1.0,0.0,0.5,0.33,0.0,0.0,normal
0,tcp,other,OTH,66,0,0,13,0.0,0.0,0.0,0.0,1.0,0,13,0.0,0.0,0.21,1.0,0.0,0.0,normal
0,tcp,other,OTH,66,0,1,9,0.0,0.0,1.0,0.0,0.89,1,9,1.0,0.0,0.1,0.89,0.0,0.0,normal
0,tcp,other,SF,565,523,24,39,0.0,0.0,1.0,0.0,0.38,24,39,1.0,0.0,0.0,0.38,0.0,0.0,normal
0,tcp,other,OTH,109,0,8,13,0.0,0.0,1.0,0.0,0.38,8,13,1.0,0.0,0.07,0.38,0.0,0.0,normal
0,tcp,other,OTH,66,0,369,613,0.0,0.0,1.0,0.0,0.4,66,100,1.0,0.0,0.01,0.34,0.0,0.0,normal
0,tcp,other,OTH,66,0,212,574,0.0,0.0,1.0,0.0,0.63,36,100,1.0,0.0,0.38,0.64,0.0,0.0,normal
0,tcp,other,OTH,66,0,128,272,0.0,0.0,1.0,0.0,0.53,49,100,1.0,0.0,0.49,0.51,0.0,0.0,normal
0,tcp,other,OTH,66,0,4,6,0.0,0.0,1.0,0.0,0.33,4,6,1.0,0.0,0.14,0.33,0.0,0.0,normal
0,tcp,other,OTH,66,0,3,20,0.0,0.0,1.0,0.0,0.85,3,20,1.0,0.0,0.14,0.85,0.0,0.0,normal
0,tcp,other,OTH,66,0,0,7,0.0,0.0,0.0,0.0,1.0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,normal
0,tcp,other,OTH,66,0,15,26,0.0,0.0,1.0,0.0,0.42,15,26,1.0,0.0,0.04,0.42,0.0,0.0,normal
0,tcp,http,OTH,410,0,10,13,0.0,0.0,0.9,0.1,0.31,10,13,0.9,0.1,0.14,0.31,0.0,0.0,normal
0,tcp,other,OTH,236,0,7,9,0.0,0.0,1.0,0.0,0.22,7,9,1.0,0.0,0.0,0.22,0.0,0.0,normal
0,tcp,http,OTH,410,0,43,66,0.0,0.0,1.0,0.0,0.35,43,66,1.0,0.0,0.15,0.35,0.0,0.0,normal
0,tcp,other,OTH,66,0,1,2,0.0,0.0,1.0,0.0,0.5,1,2,1.0,0.0,0.0,0.5,0.0,0.0,normal
0,tcp,other,S1,64,0,31,40,0.29,0.23,1.0,0.0,0.23,31,40,1.0,0.0,0.0,0.23,0.29,0.23,DoS
0,tcp,other,OTH,66,0,391,651,0.0,0.0,1.0,0.0,0.4,64,100,1.0,0.0,0.0,0.36,0.0,0.0,normal
0,tcp,other,OTH,122,0,4,5,0.0,0.0,1.0,0.0,0.2,4,5,1.0,0.0,0.17,0.2,0.0,0.0,normal
0,tcp,other,OTH,66,0,9,12,0.0,0.0,1.0,0.0,0.25,9,12,1.0,0.0,0.08,0.25,0.0,0.0,normal
0,tcp,other,SF,784,608,8,13,0.0,0.0,1.0,0.0,0.38,8,13,1.0,0.0,0.0,0.38,0.0,0.0,normal
0,tcp,http,OTH,410,0,23,26,0.0,0.0,0.78,0.22,0.31,23,26,0.78,0.22,0.0,0.31,0.0,0.0,normal
0,tcp,other,OTH,242,0,0,5,0.0,0.0,0.0,0.0,1.0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,normal
0,tcp,other,SF,597,523,33,52,0.0,0.0,1.0,0.0,0.37,33,52,1.0,0.0,0.0,0.37,0.0,0.0,normal
0,tcp,other,OTH,66,0,259,443,0.0,0.0,1.0,0.0,0.42,55,100,1.0,0.0,0.0,0.45,0.0,0.0,normal
0,tcp,other,S1,64,0,39,60,0.41,0.27,1.0,0.0,0.35,39,60,1.0,0.0,0.0,0.35,0.41,0.27,DoS
0,tcp,other,OTH,130,0,0,10,0.0,0.0,0.0,0.0,1.0,0,10,0.0,0.0,0.0,1.0,0.0,0.0,normal
0,tcp,other,OTH,66,0,34,56,0.0,0.0,1.0,0.0,0.39,34,56,1.0,0.0,0.23,0.39,0.0,0.0,normal
0,tcp,other,OTH,66,0,3,4,0.0,0.0,1.0,0.0,0.25,3,4,1.0,0.0,0.0,0.25,0.0,0.0,normal
0,tcp,private,OTH,66,0,1,1,0.0,0.0,0.0,1.0,1.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,normal
0,tcp,http,OTH,494,0,9,9,0.0,0.0,0.78,0.22,0.22,9,9,0.78,0.22,0.2,0.22,0.0,0.0,normal
0,tcp,other,OTH,66,0,9,47,0.0,0.0,1.0,0.0,0.81,9,47,1.0,0.0,0.25,0.81,0.0,0.0,normal
