0,tcp,http,169,0,OTH,3,6,0,1,0,0,0.5,3,6,1,0,0.43,0,0.5,0,Normal
0,tcp,http,392,0,OTH,16,20,0,0.88,0.12,0,0.3,16,20,0.88,0.12,0,0,0.3,0,Normal
0,tcp,http,231,0,OTH,13,37,0,1,0,0,0.65,13,37,1,0,0.34,0,0.65,0,Normal
0,tcp,http,393,0,OTH,48,66,0,0.88,0.12,0,0.36,48,66,0.88,0.12,0.01,0,0.36,0,BP
0,tcp,http,232,0,OTH,68,179,0,1,0,0,0.62,39,94,1,0,0.46,0,0.59,0,FoT
0,tcp,http,264,0,OTH,20,39,0,1,0,0,0.49,20,39,1,0,0.5,0,0.49,0,Normal
0,tcp,http,409,0,OTH,48,73,0,0.88,0.12,0,0.42,48,73,0.88,0.12,0.05,0,0.42,0,Normal
0,tcp,http,232,0,OTH,29,88,0,1,0,0,0.67,29,88,1,0,0.33,0,0.67,0,Normal
0,tcp,http,78,0,OTH,1,3,0,1,0,0,0.67,1,3,1,0,0.25,0,0.67,0,Normal
0,tcp,other,66,0,OTH,65,95,0,0.97,0.03,0,0.34,65,95,0.97,0.03,0,0,0.34,0,Normal
0,tcp,http,295,0,OTH,0,24,0,0,0,0,1,0,24,0,0,0.48,0,1,0,BP
0,tcp,http,292,0,OTH,8,10,0,1,0,0,0.2,8,10,1,0,0.09,0,0.2,0,Normal
0,tcp,other,66,0,OTH,0,10,0,0,0,0,1,0,10,0,0,0,0,1,0,Normal
0,tcp,http,60,0,S1,790,800,0.96,0.99,0.01,0.95,0.02,100,100,1,0,0,1,0,1,DoS
0,tcp,http,655,0,OTH,21,44,0,1,0,0,0.52,21,44,1,0,0.04,0,0.52,0,MitM
0,tcp,other,66,0,OTH,519,947,0,0.97,0.03,0,0.47,53,96,0.96,0.04,0,0,0.47,0,Normal
0,tcp,http,392,0,OTH,48,68,0,0.83,0.17,0,0.41,48,68,0.83,0.17,0.01,0,0.41,0,BP
0,tcp,other,66,0,OTH,20,25,0,0.9,0.1,0,0.28,20,25,0.9,0.1,0.12,0,0.28,0,Normal
0,tcp,other,66,0,OTH,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,Normal
0,tcp,other,130,0,OTH,2,2,0,0.5,0.5,0,0.5,2,2,0.5,0.5,0.33,0,0.5,0,Normal
0,tcp,http,407,0,OTH,48,83,0,0.96,0.04,0,0.45,48,83,0.96,0.04,0.01,0,0.45,0,FoT
0,tcp,http,861,404,S1,14,22,0,0.86,0.14,0,0.45,14,22,0.86,0.14,0,0,0.45,0,MitM
0,tcp,other,66,0,OTH,19,36,0,1,0,0,0.47,19,36,1,0,0,0,0.47,0,Normal
0,tcp,other,66,0,OTH,7,9,0,0.71,0.29,0,0.44,7,9,0.71,0.29,0.1,0,0.44,0,Normal
0,tcp,http,394,0,OTH,7,15,0,1,0,0,0.53,7,15,1,0,0,0,0.53,0,BP
0,tcp,other,66,0,OTH,444,1113,0,1,0,0,0.6,42,96,1,0,0.43,0,0.56,0,Normal
0,tcp,http,295,0,OTH,0,70,0,0,0,0,1,0,70,0,0,0.37,0,1,0,BP
0,tcp,other,66,0,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
0,tcp,other,66,0,OTH,1,4,0,1,0,0,0.75,1,4,1,0,0.2,0,0.75,0,Normal
0,tcp,http,296,0,OTH,1,5,0,1,0,0,0.8,1,5,1,0,0.17,0,0.8,0,Normal
0,tcp,http,60,0,S1,613,630,0.92,0.99,0.01,0.89,0.04,100,100,1,0,0,1,0,1,DoS
0,tcp,http,408,0,OTH,425,697,0,0.95,0.05,0,0.42,54,92,0.93,0.07,0.14,0,0.46,0,FoT
0,tcp,http,408,0,OTH,19,22,0,0.79,0.21,0,0.32,19,22,0.79,0.21,0.09,0,0.32,0,Normal
0,tcp,http,264,0,OTH,4,14,0,1,0,0,0.71,4,14,1,0,0.27,0,0.71,0,Normal
0,tcp,other,66,0,OTH,299,494,0,0.93,0.07,0,0.44,68,86,0.88,0.12,0.24,0,0.3,0,Normal
0,tcp,http,396,0,OTH,35,45,0,0.83,0.17,0,0.36,35,45,0.83,0.17,0,0,0.36,0,BP
0,tcp,http,424,0,OTH,4,11,0,1,0,0,0.64,4,11,1,0,0,0,0.64,0,MitM
0,tcp,http,232,0,OTH,26,86,0,1,0,0,0.7,26,86,1,0,0.32,0,0.7,0,Normal
0,tcp,http,655,0,OTH,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,MitM
0,tcp,other,66,0,OTH,10,25,0,1,0,0,0.6,10,25,1,0,0.38,0,0.6,0,Normal
0,tcp,http,60,0,S1,235,264,0.7,0.97,0.03,0.62,0.13,100,100,1,0,0,1,0,1,DoS
0,tcp,http,238,0,OTH,2,6,0,1,0,0,0.67,2,6,1,0,0.29,0,0.67,0,Normal
0,tcp,http,264,0,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
0,tcp,http,409,0,OTH,197,386,0,0.99,0.01,0,0.49,49,100,1,0,0.07,0,0.51,0,FoT
